year;kraj;okres;mesto;suma_spolu;suma_na_obyvatela;pocet;priemerna_suma;strana
2013;Nitriansky kraj;Komárno;Bodza;7612;21.1444444444444;1;7612;dodavatel
2013;Nitriansky kraj;Komárno;Búč;42575.76;36.7032413793103;16;2660.985;dodavatel
2013;Nitriansky kraj;Komárno;Čalovec;247887.79;211.869905982906;4;61971.9475;dodavatel
2013;Nitriansky kraj;Komárno;Číčov;312.18;0.243890625;7;44.5971428571429;dodavatel
2013;Nitriansky kraj;Komárno;Dedina Mládeže;12829.15;28.1959340659341;8;1603.64375;dodavatel
2013;Nitriansky kraj;Komárno;Holiare;9001.94;18.2966260162602;2;4500.97;dodavatel
2013;Nitriansky kraj;Komárno;Hurbanovo;4358887.77;576.115222045995;121;36023.8658677686;dodavatel
2013;Nitriansky kraj;Komárno;Chotín;9311.73;6.71841991341991;9;1034.63666666667;dodavatel
2013;Nitriansky kraj;Komárno;Imeľ;274139.51;137.897137826962;18;15229.9727777778;dodavatel
2013;Nitriansky kraj;Komárno;Iža;885182.83;540.404658119658;123;7196.60837398374;dodavatel
2013;Nitriansky kraj;Komárno;Kameničná;106421.92;53.9938711314054;28;3800.78285714286;dodavatel
2013;Nitriansky kraj;Komárno;Klížska Nemá;373908.36;752.330704225352;6;62318.06;dodavatel
2013;Nitriansky kraj;Komárno;Kolárovo;304867.448;28.7231437723761;112;2722.03078571429;dodavatel
2013;Nitriansky kraj;Komárno;Komárno;11705992.09;340.954536160545;627;18669.8438437002;dodavatel
2013;Nitriansky kraj;Komárno;Kravany nad Dunajom;89864.61;121.932985074627;10;8986.461;dodavatel
2013;Nitriansky kraj;Komárno;Lipové;4482.51;30.4932653061224;1;4482.51;dodavatel
2013;Nitriansky kraj;Komárno;Marcelová;1186470;317.32281358652;24;49436.25;dodavatel
2013;Nitriansky kraj;Komárno;Martovce;27474.85;39.3059370529328;5;5494.97;dodavatel
2013;Nitriansky kraj;Komárno;Moča;26389.95;23.1287905346188;10;2638.995;dodavatel
2013;Nitriansky kraj;Komárno;Mudroňovo;85.14;0.69219512195122;2;42.57;dodavatel
2013;Nitriansky kraj;Komárno;Nesvady;175057.43;34.3924223968566;35;5001.64085714286;dodavatel
2013;Nitriansky kraj;Komárno;Patince;18258.38;38.7651380042463;4;4564.595;dodavatel
2013;Nitriansky kraj;Komárno;Pribeta;58196.83;19.9167796030116;20;2909.8415;dodavatel
2013;Nitriansky kraj;Komárno;Radvaň nad Dunajom;93706.23;131.609873595506;12;7808.8525;dodavatel
2013;Nitriansky kraj;Komárno;Sokolce;150194.83;123.009688779689;20;7509.7415;dodavatel
2013;Nitriansky kraj;Komárno;Svätý Peter;380260.04;138.276378181818;42;9053.81047619048;dodavatel
2013;Nitriansky kraj;Komárno;Šrobárová;113523.76;224.355256916996;19;5974.93473684211;dodavatel
2013;Nitriansky kraj;Komárno;Tôň;366442.45;458.62634543179;61;6007.25327868852;dodavatel
2013;Nitriansky kraj;Komárno;Trávnik;250038.48;344.880662068966;6;41673.08;dodavatel
2013;Nitriansky kraj;Komárno;Veľké Kosihy;118122.01;120.287179226069;18;6562.33388888889;dodavatel
2013;Nitriansky kraj;Komárno;Virt;11199.36;39.4343661971831;3;3733.12;dodavatel
2013;Nitriansky kraj;Komárno;Vrbová nad Váhom;137621.32;252.980367647059;11;12511.0290909091;dodavatel
2013;Nitriansky kraj;Komárno;Zemianska Olča;30605.04;12.7467888379842;12;2550.42;dodavatel
2013;Nitriansky kraj;Levice;Bajka;15839.9;48.5886503067485;21;754.280952380952;dodavatel
2013;Nitriansky kraj;Levice;Bátovce;936840.72;872.291173184357;38;24653.7031578947;dodavatel
2013;Nitriansky kraj;Levice;Bory;2587.75;8.21507936507937;3;862.583333333333;dodavatel
2013;Nitriansky kraj;Levice;Čajkov;30576.25;30.57625;10;3057.625;dodavatel
2013;Nitriansky kraj;Levice;Čaka;844196.69;1107.86967191601;39;21646.068974359;dodavatel
2013;Nitriansky kraj;Levice;Čata;64166.24;62.0563249516441;16;4010.39;dodavatel
2013;Nitriansky kraj;Levice;Demandice;17540.25;17.1626712328767;28;626.4375;dodavatel
2013;Nitriansky kraj;Levice;Devičany;409.17;1.03850253807107;4;102.2925;dodavatel
2013;Nitriansky kraj;Levice;Dolné Semerovce;1371.7;2.56392523364486;2;685.85;dodavatel
2013;Nitriansky kraj;Levice;Dolný Pial;650.37;0.685321390937829;6;108.395;dodavatel
2013;Nitriansky kraj;Levice;Drženice;37910.9;99.2431937172775;7;5415.84285714286;dodavatel
2013;Nitriansky kraj;Levice;Farná;282673.24;213.016759608139;25;11306.9296;dodavatel
2013;Nitriansky kraj;Levice;Hokovce;21273.63;41.0687837837838;8;2659.20375;dodavatel
2013;Nitriansky kraj;Levice;Hontianska Vrbica;13243.69;23.2345438596491;7;1891.95571428571;dodavatel
2013;Nitriansky kraj;Levice;Horné Semerovce;58671.13;97.6225124792013;22;2666.86954545455;dodavatel
2013;Nitriansky kraj;Levice;Horné Turovce;974.38;1.63761344537815;1;974.38;dodavatel
2013;Nitriansky kraj;Levice;Hrkovce;21106.46;73.2863194444444;4;5276.615;dodavatel
2013;Nitriansky kraj;Levice;Hronovce;689024.59;470.003130968622;40;17225.61475;dodavatel
2013;Nitriansky kraj;Levice;Hronské Kosihy;54830.7;81.8368656716418;7;7832.95714285714;dodavatel
2013;Nitriansky kraj;Levice;Iňa;49811.53;250.309195979899;4;12452.8825;dodavatel
2013;Nitriansky kraj;Levice;Ipeľské Úľany;9585.02;33.3972822299652;3;3195.00666666667;dodavatel
2013;Nitriansky kraj;Levice;Ipeľský Sokolec;205482.22;243.751150652432;16;12842.63875;dodavatel
2013;Nitriansky kraj;Levice;Jabloňovce;8373.18;41.8659;2;4186.59;dodavatel
2013;Nitriansky kraj;Levice;Jur nad Hronom;24087.31;25.8447532188841;8;3010.91375;dodavatel
2013;Nitriansky kraj;Levice;Kalná nad Hronom;18195.37;8.95000983767831;24;758.140416666667;dodavatel
2013;Nitriansky kraj;Levice;Keť;1389.87;2.14817619783617;7;198.552857142857;dodavatel
2013;Nitriansky kraj;Levice;Kozárovce;80957.91;40.3578813559322;37;2188.05162162162;dodavatel
2013;Nitriansky kraj;Levice;Krškany;74347.42;96.9327509778357;5;14869.484;dodavatel
2013;Nitriansky kraj;Levice;Kubáňovo;2674.91;9.2238275862069;4;668.7275;dodavatel
2013;Nitriansky kraj;Levice;Kukučínov;9485645.44;15423.8137235772;167;56800.2720958084;dodavatel
2013;Nitriansky kraj;Levice;Kuraľany;120683.26;233.429903288201;4;30170.815;dodavatel
2013;Nitriansky kraj;Levice;Levice;18129813.446;536.813828975809;1164;15575.441104811;dodavatel
2013;Nitriansky kraj;Levice;Lok;70223.13;71.5832110091743;64;1097.23640625;dodavatel
2013;Nitriansky kraj;Levice;Lontov;78644.57;114.977441520468;16;4915.285625;dodavatel
2013;Nitriansky kraj;Levice;Lula;9664.52;53.1017582417582;3;3221.50666666667;dodavatel
2013;Nitriansky kraj;Levice;Málaš;15644.66;32.4578008298755;5;3128.932;dodavatel
2013;Nitriansky kraj;Levice;Malé Kozmálovce;466433.64;1224.23527559055;3;155477.88;dodavatel
2013;Nitriansky kraj;Levice;Malé Ludince;1652.7;9.39034090909091;2;826.35;dodavatel
2013;Nitriansky kraj;Levice;Mýtne Ludany;205553.49;211.040544147844;3;68517.83;dodavatel
2013;Nitriansky kraj;Levice;Nová Dedina;126148.82;82.1281380208333;10;12614.882;dodavatel
2013;Nitriansky kraj;Levice;Nový Tekov;9586.69;11.4673325358852;6;1597.78166666667;dodavatel
2013;Nitriansky kraj;Levice;Nýrovce;93106.49;174.683846153846;16;5819.155625;dodavatel
2013;Nitriansky kraj;Levice;Ondrejovce;61.49;0.13484649122807;2;30.745;dodavatel
2013;Nitriansky kraj;Levice;Pastovce;2890.38;5.74628230616302;3;963.46;dodavatel
2013;Nitriansky kraj;Levice;Pečenice;17998.17;152.52686440678;4;4499.5425;dodavatel
2013;Nitriansky kraj;Levice;Plášťovce;33589.43;20.7855383663366;20;1679.4715;dodavatel
2013;Nitriansky kraj;Levice;Plavé Vozokany;75194.51;92.1501348039216;10;7519.451;dodavatel
2013;Nitriansky kraj;Levice;Pohronský Ruskov;33019.55;25.3996538461538;18;1834.41944444444;dodavatel
2013;Nitriansky kraj;Levice;Pukanec;69264.44;35.6115372750643;19;3645.49684210526;dodavatel
2013;Nitriansky kraj;Levice;Santovka;391192.65;540.321339779005;12;32599.3875;dodavatel
2013;Nitriansky kraj;Levice;Sazdice;17437.72;35.4425203252033;7;2491.10285714286;dodavatel
2013;Nitriansky kraj;Levice;Sikenica;354.68;0.550745341614907;3;118.226666666667;dodavatel
2013;Nitriansky kraj;Levice;Slatina;18651.06;54.2181976744186;11;1695.55090909091;dodavatel
2013;Nitriansky kraj;Levice;Starý Hrádok;27274.2;151.523333333333;7;3896.31428571429;dodavatel
2013;Nitriansky kraj;Levice;Starý Tekov;81925.19;57.2903426573427;17;4819.12882352941;dodavatel
2013;Nitriansky kraj;Levice;Šahy;1591894.13;213.304854616106;135;11791.8083703704;dodavatel
2013;Nitriansky kraj;Levice;Šalov;11589.5;30.2597911227154;2;5794.75;dodavatel
2013;Nitriansky kraj;Levice;Šarovce;291010.02;177.987779816514;12;24250.835;dodavatel
2013;Nitriansky kraj;Levice;Tehla;23419.14;44.6930152671756;5;4683.828;dodavatel
2013;Nitriansky kraj;Levice;Tekovský Hrádok;47.3;0.135919540229885;1;47.3;dodavatel
2013;Nitriansky kraj;Levice;Tlmače;1055893.79;287.866354961832;50;21117.8758;dodavatel
2013;Nitriansky kraj;Levice;Tupá;9425.52;16.3353899480069;6;1570.92;dodavatel
2013;Nitriansky kraj;Levice;Turá;3352285.44;14965.56;158;21216.9964556962;dodavatel
2013;Nitriansky kraj;Levice;Uhliská;468.66;2.45371727748691;3;156.22;dodavatel
2013;Nitriansky kraj;Levice;Veľké Kozmálovce;17978.48;25.3575176304654;5;3595.696;dodavatel
2013;Nitriansky kraj;Levice;Veľké Ludince;1205799.07;791.72624425476;26;46376.8873076923;dodavatel
2013;Nitriansky kraj;Levice;Veľké Turovce;7041;9.35059760956175;5;1408.2;dodavatel
2013;Nitriansky kraj;Levice;Veľký Ďur;26402.25;20.8548578199052;4;6600.5625;dodavatel
2013;Nitriansky kraj;Levice;Vyškovce nad Ipľom;324198.65;486.054947526237;13;24938.3576923077;dodavatel
2013;Nitriansky kraj;Levice;Vyšné nad Hronom;1145.63;6.29467032967033;2;572.815;dodavatel
2013;Nitriansky kraj;Levice;Zalaba;2057.82;11.004385026738;3;685.94;dodavatel
2013;Nitriansky kraj;Levice;Zbrojníky;8574.9;17.6075975359343;5;1714.98;dodavatel
2013;Nitriansky kraj;Levice;Želiezovce;1077451.16;154.274221076747;337;3197.18445103858;dodavatel
2013;Nitriansky kraj;Levice;Žemberovce;36257.75;28.7303882725832;19;1908.30263157895;dodavatel
2013;Nitriansky kraj;Nitra;Alekšince;17415.31;10.3848002385212;12;1451.27583333333;dodavatel
2013;Nitriansky kraj;Nitra;Báb;0;0;2;0;dodavatel
2013;Nitriansky kraj;Nitra;Branč;27398;12.4253968253968;8;3424.75;dodavatel
2013;Nitriansky kraj;Nitra;Čab;46807.92;59.4763913595934;2;23403.96;dodavatel
2013;Nitriansky kraj;Nitra;Čeľadice;3685.39;3.95004287245445;8;460.67375;dodavatel
2013;Nitriansky kraj;Nitra;Čifáre;118191;192.180487804878;5;23638.2;dodavatel
2013;Nitriansky kraj;Nitra;Dolné Lefantovce;7958.64;15.0731818181818;5;1591.728;dodavatel
2013;Nitriansky kraj;Nitra;Dolné Obdokovce;133464.9;110.301570247934;11;12133.1727272727;dodavatel
2013;Nitriansky kraj;Nitra;Golianovo;52777.08;35.1378695073236;19;2777.74105263158;dodavatel
2013;Nitriansky kraj;Nitra;Horné Lefantovce;1078016.01;1199.12793103448;9;119779.556666667;dodavatel
2013;Nitriansky kraj;Nitra;Hosťová;5431.44;14.759347826087;3;1810.48;dodavatel
2013;Nitriansky kraj;Nitra;Hruboňovo;238.18;0.474462151394422;2;119.09;dodavatel
2013;Nitriansky kraj;Nitra;Ivanka pri Nitre;1428638.51;581.930146639511;21;68030.4052380952;dodavatel
2013;Nitriansky kraj;Nitra;Jarok;26296.78;13.6464867669953;10;2629.678;dodavatel
2013;Nitriansky kraj;Nitra;Jelenec;8145.76;3.98325672371638;21;387.893333333333;dodavatel
2013;Nitriansky kraj;Nitra;Jelšovce;36940.85;36.538921859545;7;5277.26428571429;dodavatel
2013;Nitriansky kraj;Nitra;Klasov;34984.06;26.7871822358346;7;4997.72285714286;dodavatel
2013;Nitriansky kraj;Nitra;Kolíňany;410773.26;259.490372710044;21;19560.6314285714;dodavatel
2013;Nitriansky kraj;Nitra;Lehota;82142.93;37.4057058287796;30;2738.09766666667;dodavatel
2013;Nitriansky kraj;Nitra;Lúčnica nad Žitavou;12411.95;13.7757491675916;5;2482.39;dodavatel
2013;Nitriansky kraj;Nitra;Ľudovítová;4880;19.52;1;4880;dodavatel
2013;Nitriansky kraj;Nitra;Lukáčovce;14072.61;12.3552326602283;5;2814.522;dodavatel
2013;Nitriansky kraj;Nitra;Lužianky;45887.01;16.0164083769634;26;1764.885;dodavatel
2013;Nitriansky kraj;Nitra;Malé Chyndice;0;0;3;0;dodavatel
2013;Nitriansky kraj;Nitra;Malý Cetín;36438.47;93.6721593830334;7;5205.49571428571;dodavatel
2013;Nitriansky kraj;Nitra;Melek;6582.49;14.5630309734513;3;2194.16333333333;dodavatel
2013;Nitriansky kraj;Nitra;Mojmírovce;227466.24;79.2841547577553;34;6690.18352941176;dodavatel
2013;Nitriansky kraj;Nitra;Nitra;184432091.3059;2374.5602073632;2878;64083.4229693885;dodavatel
2013;Nitriansky kraj;Nitra;Nitrianske Hrnčiarovce;104304.6;52.5993948562784;26;4011.71538461538;dodavatel
2013;Nitriansky kraj;Nitra;Nové Sady;148430.07;114.617814671815;18;8246.115;dodavatel
2013;Nitriansky kraj;Nitra;Paňa;0;0;2;0;dodavatel
2013;Nitriansky kraj;Nitra;Pohranice;19134.81;17.9332802249297;14;1366.77214285714;dodavatel
2013;Nitriansky kraj;Nitra;Poľný Kesov;322763.32;505.898620689655;10;32276.332;dodavatel
2013;Nitriansky kraj;Nitra;Rišňovce;30695.93;14.9809321620303;16;1918.495625;dodavatel
2013;Nitriansky kraj;Nitra;Rumanová;60246.1;72.8489721886336;11;5476.91818181818;dodavatel
2013;Nitriansky kraj;Nitra;Štefanovičová;99543346.37;305347.688251534;10;9954334.637;dodavatel
2013;Nitriansky kraj;Nitra;Štitáre;21427.44;26.9527547169811;6;3571.24;dodavatel
2013;Nitriansky kraj;Nitra;Šurianky;0;0;2;0;dodavatel
2013;Nitriansky kraj;Nitra;Tajná;312.18;1.12294964028777;2;156.09;dodavatel
2013;Nitriansky kraj;Nitra;Veľká Dolina;9469.58;14.2185885885886;8;1183.6975;dodavatel
2013;Nitriansky kraj;Nitra;Veľké Chyndice;86208.13;270.244921630094;1;86208.13;dodavatel
2013;Nitriansky kraj;Nitra;Veľké Zálužie;493311.27;119.735745145631;29;17010.7334482759;dodavatel
2013;Nitriansky kraj;Nitra;Veľký Cetín;32346.65;20.1160758706468;14;2310.475;dodavatel
2013;Nitriansky kraj;Nitra;Veľký Lapáš;24729.52;21.5789877835951;18;1373.86222222222;dodavatel
2013;Nitriansky kraj;Nitra;Vinodol;196306.85;100.515540194572;9;21811.8722222222;dodavatel
2013;Nitriansky kraj;Nitra;Vráble;2726620.34;310.974035127737;126;21639.843968254;dodavatel
2013;Nitriansky kraj;Nitra;Zbehy;52180.65;23.1297207446809;10;5218.065;dodavatel
2013;Nitriansky kraj;Nitra;Žirany;91661.22;67.0038157894737;6;15276.87;dodavatel
2013;Nitriansky kraj;Nitra;Žitavce;3552;9.34736842105263;5;710.4;dodavatel
2013;Nitriansky kraj;Nové Zámky;Andovce;894331.61;638.808292857143;18;49685.0894444444;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bajtava;140403.1;342.446585365854;5;28080.62;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bánov;15720.44;4.2259247311828;15;1048.02933333333;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bardoňovo;277529.86;371.525917001339;15;18501.9906666667;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bešeňov;34916.61;20.9583493397359;12;2909.7175;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bíňa;58099.03;39.6580409556314;13;4469.15615384615;dodavatel
2013;Nitriansky kraj;Nové Zámky;Branovo;14756.8;24.7182579564489;9;1639.64444444444;dodavatel
2013;Nitriansky kraj;Nové Zámky;Bruty;665.82;1.09871287128713;6;110.97;dodavatel
2013;Nitriansky kraj;Nové Zámky;Čechy;690801.33;2193.0200952381;16;43175.083125;dodavatel
2013;Nitriansky kraj;Nové Zámky;Černík;4464;4.47294589178357;6;744;dodavatel
2013;Nitriansky kraj;Nové Zámky;Dedinka;247690.79;332.917728494624;32;7740.3371875;dodavatel
2013;Nitriansky kraj;Nové Zámky;Dolný Ohaj;175508.99;111.789165605096;19;9237.31526315789;dodavatel
2013;Nitriansky kraj;Nové Zámky;Dubník;280637.04;166.649073634204;26;10793.7323076923;dodavatel
2013;Nitriansky kraj;Nové Zámky;Dvory nad Žitavou;182899.28;35.5282206682207;69;2650.71420289855;dodavatel
2013;Nitriansky kraj;Nové Zámky;Gbelce;245148.71;109.981475998205;22;11143.1231818182;dodavatel
2013;Nitriansky kraj;Nové Zámky;Hul;23861.46;19.6552388797364;16;1491.34125;dodavatel
2013;Nitriansky kraj;Nové Zámky;Chľaba;33075.14;45.8104432132964;12;2756.26166666667;dodavatel
2013;Nitriansky kraj;Nové Zámky;Jasová;69479.52;58.7813197969543;34;2043.51529411765;dodavatel
2013;Nitriansky kraj;Nové Zámky;Jatov;159;0.203065134099617;4;39.75;dodavatel
2013;Nitriansky kraj;Nové Zámky;Kamenica nad Hronom;736.12;0.542461311717023;12;61.3433333333333;dodavatel
2013;Nitriansky kraj;Nové Zámky;Kamenín;13098.18;8.73212;16;818.63625;dodavatel
2013;Nitriansky kraj;Nové Zámky;Kamenný Most;230428.6;220.084622731614;10;23042.86;dodavatel
2013;Nitriansky kraj;Nové Zámky;Kmeťovo;5066.28;5.77025056947608;10;506.628;dodavatel
2013;Nitriansky kraj;Nové Zámky;Kolta;140719.9;103.394489346069;21;6700.94761904762;dodavatel
2013;Nitriansky kraj;Nové Zámky;Komjatice;115814.99;26.952522690249;22;5264.31772727273;dodavatel
2013;Nitriansky kraj;Nové Zámky;Komoča;108453.82;116.117580299786;11;9859.43818181818;dodavatel
2013;Nitriansky kraj;Nové Zámky;Leľa;0;0;2;0;dodavatel
2013;Nitriansky kraj;Nové Zámky;Ľubá;14259.28;31.9714798206278;7;2037.04;dodavatel
2013;Nitriansky kraj;Nové Zámky;Malá nad Hronom;1933.19;5.00826424870466;8;241.64875;dodavatel
2013;Nitriansky kraj;Nové Zámky;Malé Kosihy;3600;9.11392405063291;1;3600;dodavatel
2013;Nitriansky kraj;Nové Zámky;Maňa;17143.58;8.25401059220029;31;553.018709677419;dodavatel
2013;Nitriansky kraj;Nové Zámky;Michal nad Žitavou;47696.46;71.5089355322339;12;3974.705;dodavatel
2013;Nitriansky kraj;Nové Zámky;Mojzesovo;772.69;0.583162264150943;7;110.384285714286;dodavatel
2013;Nitriansky kraj;Nové Zámky;Mužla;29599.88;15.4730162049137;28;1057.13857142857;dodavatel
2013;Nitriansky kraj;Nové Zámky;Nána;13680;11.6425531914894;9;1520;dodavatel
2013;Nitriansky kraj;Nové Zámky;Nové Zámky;14970391.25;386.622020350714;1018;14705.6888506876;dodavatel
2013;Nitriansky kraj;Nové Zámky;Obid;3953.15;3.38744644387318;5;790.63;dodavatel
2013;Nitriansky kraj;Nové Zámky;Palárikovo;232416.61;53.7006954713494;63;3689.15253968254;dodavatel
2013;Nitriansky kraj;Nové Zámky;Pavlová;0;0;1;0;dodavatel
2013;Nitriansky kraj;Nové Zámky;Pozba;155962.32;326.965031446541;5;31192.464;dodavatel
2013;Nitriansky kraj;Nové Zámky;Radava;7438.44;9.5120716112532;7;1062.63428571429;dodavatel
2013;Nitriansky kraj;Nové Zámky;Rastislavice;190612.94;216.359750283768;14;13615.21;dodavatel
2013;Nitriansky kraj;Nové Zámky;Rúbaň;114852.05;116.71956300813;14;8203.71785714286;dodavatel
2013;Nitriansky kraj;Nové Zámky;Salka;24536.51;24.0318413320274;34;721.662058823529;dodavatel
2013;Nitriansky kraj;Nové Zámky;Semerovo;311733.96;217.539399860433;25;12469.3584;dodavatel
2013;Nitriansky kraj;Nové Zámky;Sikenička;113.8;0.257466063348416;2;56.9;dodavatel
2013;Nitriansky kraj;Nové Zámky;Strekov;31636.07;15.8497344689379;22;1438.00318181818;dodavatel
2013;Nitriansky kraj;Nové Zámky;Svodín;400025.67;157.925649427556;56;7143.31553571429;dodavatel
2013;Nitriansky kraj;Nové Zámky;Šarkan;7544.86;19.9599470899471;8;943.1075;dodavatel
2013;Nitriansky kraj;Nové Zámky;Štúrovo;1221416.83;116.060132079057;228;5357.09135964912;dodavatel
2013;Nitriansky kraj;Nové Zámky;Šurany;1088105.2;109.247510040161;184;5913.6152173913;dodavatel
2013;Nitriansky kraj;Nové Zámky;Trávnica;5620.38;5.04975741239892;7;802.911428571429;dodavatel
2013;Nitriansky kraj;Nové Zámky;Tvrdošovce;345123.99;66.6133931673422;46;7502.69543478261;dodavatel
2013;Nitriansky kraj;Nové Zámky;Úľany nad Žitavou;11351.16;7.41421293272371;7;1621.59428571429;dodavatel
2013;Nitriansky kraj;Nové Zámky;Veľký Kýr;26003.93;8.57649406332454;19;1368.62789473684;dodavatel
2013;Nitriansky kraj;Nové Zámky;Vlkas;38350;114.820359281437;3;12783.3333333333;dodavatel
2013;Nitriansky kraj;Nové Zámky;Zemné;136420.48;60.7393054318789;36;3789.45777777778;dodavatel
2013;Nitriansky kraj;Šaľa;Diakovce;202279.8;90.5055033557047;22;9194.53636363636;dodavatel
2013;Nitriansky kraj;Šaľa;Močenok;445437.07;103.59001627907;44;10123.5697727273;dodavatel
2013;Nitriansky kraj;Šaľa;Neded;415569.55;126.543711936663;19;21872.0815789474;dodavatel
2013;Nitriansky kraj;Šaľa;Selice;40902.94;14.4278447971781;13;3146.38;dodavatel
